식당(ID),식당명,지점명,지역명,네이버평점
215668,북촌손만두,인천서창점,남동구,4.63
215674,다우카페,,서구,4.48
215690,인천 팀아쿠아,,남동구,4.51
215693,청라의숲,,서구,4.64
215727,백년토종 삼계탕 & 백년추어탕,논현점,남동구,4.49
215729,채움편백찜샤브샤브,,서구,4.53
215743,유수 흑염소 추어탕 전문점,,남동구,4.3
215745,주먹다짐,,서구,
215760,생생식당,,남동구,
215775,또바기 디저트카페,,남동구,4.36
215790,두끼,인천구월점,남동구,4.37
215808,지수네,,남동구,4.57
215812,파리바게뜨,청라6단지점,서구,4.61
215829,"커피, 다올",,남동구,3.97
215831,궁금한도넛,,서구,4.35
215844,영구스 까사맘피자,만수점,남동구,4.63
215845,배터지는생동까스,청라1호점,서구,
215860,북창동순두부,인천논현점,남동구,4.42
215863,시그니처파스타,,서구,4.72
215876,바닐라라운지,,남동구,4.47
215880,똑순이네,,서구,2.5
215894,두찜,인천간석1호점,남동구,
215907,홍당인하,신현점,서구,
215917,신선화로,인천시청점,남동구,4.23
215933,모두의만족,청라점,서구,4.25
215954,공단커피,,서구,4.25
215963,나의제주 보물섬,,남동구,4.47
215982,일일반상,,남동구,4.31
215998,키노트마카롱,,서구,4.72
216037,핵밥,루원시티점,서구,4.56
216056,카페브뤼셀,,서구,4.7
216074,드렁킨타이,,서구,4.74
216093,명랑부대찌개,검단점,서구,4.28
216118,블랙라벨,,남동구,4.25
216128,김치찜&김치말이 온차림,,서구,4.34
216203,블루빈스커피,청라점,서구,4.52
216232,마화쿵부마라탕,청라점,서구,4.79
216242,고향모밀촌,,남동구,4.37
216253,커낼로 디저트,,서구,4.96
216273,엠버터,,서구,4.67
216287,이진만산참치,구월점,남동구,2.92
216291,수유리혼밥왕,인천가좌점,서구,4.52
216300,수제사골만두국,,남동구,4.89
216305,오늘의브런치,,서구,4.68
216315,소양강민물장어,,남동구,4.29
216334,이그니토 커피로스터스,,남동구,4.59
216340,블리스버거앤펍,,서구,4.56
216353,쏘핫 마라탕&마라샹궈,12호점,남동구,4.39
216362,삼첩분식,인천가좌점,서구,4.53
216383,에멘탈커피,,서구,4.88
216391,빨간냄비즉석떡볶이,,남동구,4.41
216402,국밥대장,석남동점,서구,
216438,혼밥대왕,인천검단점,서구,4.38
216456,준푸드,,서구,4.37
216476,돈까스회관,마전점,서구,4.45
216488,다르다김밥주먹밥,구월직영점,남동구,4.48
216495,푸른밤포차,,서구,4.25
216509,서당골토종순대국,,남동구,4.57
216517,가정동커피,,서구,4.59
216530,카페샾,,남동구,4.19
216546,24시남도콩나물국밥,,남동구,4.18
216558,시카고라운지,검단점,서구,
216566,선가의정부부대찌개,,남동구,4.43
216593,인천찹쌀순대,,서구,4.46
216613,파스타1번지,,서구,
216663,여우애 김밥,청라점,서구,4.41
216689,아지트치킨호프,,남동구,4.51
216695,진진닭발,,서구,4.19
216709,허브나무,,남동구,4.48
216717,팔당냉면,,서구,4.4
216736,커피뱅크,청라린중앙점,서구,4.33
216757,배떡,가좌점,서구,
216797,저스티어,,서구,4.72
216836,와플대학,인천서구청 캠퍼스점,서구,4.52
216853,그리너리,,서구,4.94
216870,배떡,검단사거리점,서구,4.67
216889,유자매카페공방,,서구,4.49
216947,네모푸드,검단신도시점,서구,
216965,안녕케잌,,서구,
216984,돈사미,,서구,
217016,더벤티,인천길병원점,남동구,4.49
217020,일미리금계찜닭,인천청라점,서구,4.63
217049,카페슈모어(cafe shumore),,남동구,
217080,작당모의,,서구,4.64
217099,감탄떡볶이,청라점,서구,4.71
217134,카페 라운지,,서구,4.71
217154,파스타홈,가좌점,서구,5
217171,쿠팡물류인천점카페,,서구,4.21
217183,바다품은회무침,,남동구,2.5
217195,진바베큐,,남동구,
217200,요거트룸,,서구,4.67
217213,소쟁기설렁탕,,남동구,4.5
217217,마피아떡볶이,청라점,서구,4.69
217228,카츠야미,,남동구,
217234,에바돈가츠,인천불로중앙점,서구,4.39
217251,위스테이크,,서구,4.65
217264,구공족발,청라점,서구,4.38
217270,생고기전문점,,남동구,
217280,하루엔소쿠가좌점,,서구,
217291,함백집,,서구,
217318,황제갈비살소래직영점,,남동구,
217324,카페제인스,,서구,5
217335,한끼식사,,남동구,4.15
217341,37.5,인천검단점,서구,4.66
217354,육해공퓨전부페,,남동구,4.68
217370,정미축산 정육식당,,남동구,3.75
217375,다래홍두깨손칼국수,인천가좌점,서구,4.08
217394,롯데리아,인천왕길역점,서구,4.52
217421,드렁큰판다,,남동구,
217432,닥치고 떡볶이,,서구,4.57
217437,032 닭강정,,남동구,4.24
217453,영계푸드1988옛날통닭,경서동점,서구,4.49
217459,행복한식당,,남동구,
217474,남문닭강정,본점,서구,4.5
217495,사대부코다리밥상,,서구,4.41
217504,진주닭강정,,남동구,
217515,신참떡볶이,청라3동점,서구,4.52
217531,라플로스,,서구,4.28
217540,제주흑도야지구월동맛집,,남동구,
217550,육회감성,청라점,서구,4.3
217557,이자카야오늘,,남동구,4.65
217569,예이데이,,남동구,4.72
217575,마라,본점,서구,4.38
217585,족발야시장,인천구월점,남동구,4.55
217592,선식당,검단신도점,서구,4.27
217602,김정호동태찌개,구월본점,남동구,4.47
217614,김도둑가정식뷔페,,서구,4.57
217624,비하인드도어,,남동구,4.58
217633,영미화김밥,청라점,서구,4.41
217642,샌드앤샌드,,남동구,4.42
217658,성수동꿀꽈배기,인천 시청점,남동구,4.55
217667,하나에프앤비,,서구,
217672,라화쿵부,인천뉴코아점,남동구,4.39
217682,오리엔탈 게이트,본점,서구,4.38
217696,드림,,서구,
217702,노웨어벗히어,,남동구,4.45
217728,마라고수,인천연희점,서구,4.36
217738,뚜레쥬르,미가서창점,남동구,4.4
217750,금복주류,청라점,서구,4.62
217761,커피에반하다,인천모래내점,남동구,4.59
217767,파스타입니다,검단점,서구,5
217774,치킨플러스,인천서창점,남동구,4.43
217787,안주아지트,,서구,4.33
217809,카페연다,,남동구,
217819,코끼리왕만두,,서구,
217823,100% 메밀냉면 소바애,구월점,남동구,
217833,행복회로,,서구,4.61
217838,파스쿠찌,소래포구점,남동구,4.33
217861,소꿉놀이,,서구,
217868,커피하우스,,남동구,
217881,루원푸드,,서구,4.08
217883,미스터피자,인천논현점,남동구,4.27
217897,찐손맛,,서구,4.3
217903,오스시,구월본점,남동구,4.61
217909,위크원마카롱,,서구,
217926,청춘식당,,서구,4.9
217957,커피밀24시,가좌점,서구,4.47
217959,신도불이,,남동구,
217972,스무디킹,이마트24R서구경서타운점,서구,4.44
218022,베스트 에프앤씨,,남동구,
218023,파스타입니다,청라점,서구,4.67
218040,미소토스트,,남동구,4.28
218044,콰이찬,청라점,서구,4.39
218057,백세 설렁탕,,남동구,
218062,명태이야기,,서구,4.5
218075,커피이야기,,남동구,4.64
218081,똘집포차,청라본점,서구,4.44
218094,사랑했지만,,서구,
218102,정통춘천닭갈비,,서구,4.4
218113,테트리스찜닭,구월점,남동구,4.38
218122,충칭마라탕마라샹궈,인천청라점,서구,4.81
218144,렌야,,서구,4.77
218153,굴다리복집,,남동구,4.45
218164,다다익선,,서구,4.81
218203,콩심,만수 향촌점,남동구,4.21
218260,참맛치킨꿀맛닭강정,청라우성점,서구,4.41
218272,청라성,,서구,4.21
218281,세레노,,남동구,4.49
218292,푸라닭,인천석남점,서구,4.54
218298,까사플레이트,,남동구,4.4
218311,롯데리아,홈플러스간석점,남동구,4.42
218327,홍자네식당,,남동구,4.33
218348,꽈배기브라더스,구월본점,남동구,4.51
218382,인생건어물,구월점,남동구,4.39
218400,찡오랑,,남동구,4.46
218519,맛짱숯불닭갈비 막국수불닭,원창점,서구,4.53
218522,로뎀나무,,남동구,4.33
218537,와플대학,인천원당캠퍼스점,서구,4.55
218538,마크로스터스,,남동구,4.47
218555,본파틀렌,인천대공원점,남동구,4.28
218595,스시쥰,,남동구,4.4
218599,비파스타,,서구,4.72
218615,사랑방손님,,남동구,
218637,정성김밥,,남동구,4.3
218642,한마담,,서구,4.78
218661,샤브정,간석점,남동구,4.29
218663,명태랑진땡이,본사직영점,서구,4.34
218681,주인의주방,논현점,남동구,4.6
218682,소림쿡,인천서구점,서구,4.55
218700,크림3210,,서구,4.69
218734,청춘짬뽕,,남동구,4.44
218740,찐이야,,서구,4.4
218750,유니칼국수,,남동구,4.59
218765,더벤티,인천모래내시장역점,남동구,4.37
218779,미츄케이크,,서구,5
218796,느티나무 수제 돈까스,,남동구,
218798,석남동주먹대장,석남동 본점,서구,4.81
218809,행복한기사식당,,남동구,4.6
218814,포르스카페,,서구,4.5
218827,커피베이,홈플러스 간석점,남동구,4.35
218833,달렘디저트,,서구,4.58
218848,제이케이푸드,,남동구,
218865,케이엠지엠,구월점,남동구,4
218870,아라꼬마김밥,,서구,4.26
218889,피자이탈리,검단점,서구,4.42
218907,든바다포차,,서구,4.57
218916,신의주찹쌀순대,구월점,남동구,4.27
218935,빈 베이크숍,,남동구,4.25
218948,교동짬뽕,,서구,4.63
218974,류길상피자,남동구점,남동구,4.54
218988,별에서온국수,,서구,4.19
219007,인생건어물,불로점,서구,4.43
219028,맛을그리다오상미,본사직영점,서구,4.29
219034,무무이,,연수구,4.55
219072,보스트치킨,석남점,서구,4.89
219085,커피스케치,,남동구,4.39
219093,응급실국물떡볶이,인천신현점,서구,4.46
219105,엄마손꼬마김밥,인천남촌 본점,남동구,4.35
219111,장호덕손만두,청라점,서구,4.5
219125,자매테이블,,남동구,4.59
219148,대포통닭,모래내시장역점,남동구,4.3
219164,신포우리만두,인천논현점,남동구,4.29
219173,"커피, 그루터",,서구,4.67
219195,송주 불 냉면,루원시티점,서구,
219226,애주가,,서구,4.74
219243,뱃살도둑샐러드,가정점,서구,4.87
219260,김이밥먹는집,,서구,3.93
219344,오하당밥집,,서구,4.6
219350,춘천전통닭갈비,3호점,남동구,4.45
219371,죠스떡볶이,인천검단당하점,서구,4.49
219373,미풍식당,,남동구,4.39
219390,소림쿡,인천검단점,서구,4.56
219392,닥닥 후라이드,인천본점,남동구,
219431,승아네전집,,서구,4.17
219456,윤이불닭발,,서구,4.4
219458,마수리,,남동구,4.84
219471,두찜,인천논현점,남동구,4.51
219489,성난곱창,간석점,남동구,4.6
219491,검암한우육회,,서구,4.73
219503,다온,,남동구,4.45
219505,봉구통닭,인천청라점,서구,4.6
219518,구월델루나,,남동구,4.49
219523,감탄떡볶이,불로2호점,서구,4.33
219539,빵데이제과점,,서구,
219573,숯불에닭,원당점,서구,4.14
219591,불타는여고24시 떡볶이,심곡점,서구,4.56
219608,천월반점,,서구,4.72
219624,라쿤카츠,서구청점,서구,5
219676,벌교꼬막정식,,서구,4.31
219710,잠시동안쉴곳,,서구,4.82
219729,힐,,서구,
219746,더플라워베이커리,,서구,4.73
219779,오불장군,,서구,4
219795,아엠쉡,,서구,4.38
219809,난바우동,청라점,서구,
219826,마부마라탕,,서구,4.7
219846,마왕족발,인천서구청점,서구,4.38
219863,외딴집카페,,서구,
219883,행복한찜닭,검단점,서구,
219896,계란집딸들,,서구,4.62
219934,정이품쭈꾸미,청라직영점,서구,4.57
219955,다모아김밥분식정원식당,,서구,4.44
219974,방가푸드,,서구,
219995,더벤티,인천검암점,서구,4.65
220048,와라닭,,서구,4.71
220059,소래연탄집,,남동구,4.45
220060,미소곱창,,서구,
220079,샐러드스토리 샐리,청라점,서구,4.73
220090,영심이호프,,남동구,
220093,카페다,,서구,4.73
220112,마요꼬마김밥,본점,중구,4.66
220131,치킨매니아,가좌점,서구,4.44
220143,현,,남동구,4.75
220160,사공짬뽕,,남동구,4.3
220175,피자어셈블,남동구점,남동구,4.46
220185,미향,,서구,4.12
220205,루체 파스타,,서구,4.7
220213,니하오 훠꿔 양꼬치전문,,남동구,4.5
220240,과학실,,서구,4.88
220253,설이랑 만두찐빵,만수본점,남동구,4.39
220261,탐나종합어시장,가좌동점,서구,4.25
220272,와플대학,구월점,남동구,4.44
220299,라라스키친,,서구,4.69
220307,매일싱싱횟집,,남동구,4.8
220367,유기농브레드베이크,,서구,4.4
220384,사골먹은감자탕,인천가정점,서구,4.53
220401,샐러디,청라점,서구,4.64
220430,파파도나스,간석점,남동구,4.49
220439,맛있는한끼,,서구,
220445,놀부네 샤브샤브 칼국수,구월점,남동구,
220453,해초과메기,검단점,서구,4.56
220462,나는수제돈까스다,,남동구,4.22
220468,혜리네분식,,서구,4.53
220479,애플김밥,논현점,남동구,4.02
220501,태리로제떡볶이,,남동구,
220506,갈매기브라더스,,서구,4.55
220519,카페게이트,인천만수향촌점,남동구,4.49
220525,대복국수,,서구,4.33
220545,돈카츠마켙,청라점,서구,4.5
220562,도깨비조개구이,,남동구,4.43
220564,곱창집소야,,서구,4.76
220581,아띠롱,,서구,4.43
220598,에펠펍라운지,루원시티점,서구,5
220609,나도셰프,가좌점,서구,4.62
220626,양지바른 곤드레순대국,청라우성점,서구,
220642,장모님상다리,검단사거리점,서구,4.82
220662,최대패,,서구,4.43
220664,최인식황태고을,서창점,남동구,4.33
220683,피자파는집,왕길동점,서구,
220686,양푼김선생,,남동구,
220700,부엌순대국,,서구,4.32
220705,파스텔,,남동구,4.68
220717,대신한식뷔페,,서구,4.45
220723,건강밥상심마니,논현점,남동구,4.28
220743,아란푸드,,남동구,
220757,카츠야,,서구,4.14
220759,미니스윗,,남동구,4.72
220773,미쓰족발,인천당하점,서구,4.57
220775,금린컨츄리,,남동구,4.46
220791,원조능이오리마을,청라점,서구,4.47
220793,인하찹쌀순대,,남동구,4.18
220811,도우라이크피자,인천논현점,남동구,4.59
220831,라이더활어회,간석본점,남동구,
220847,123왕만두,,남동구,
220851,그린라이트,,서구,4.62
220864,구월장어수산,본점,남동구,4.3
220896,명륜진사갈비,인천간석점,남동구,4.33
220902,만나네마라탕,심곡점,서구,5
220932,그리니쉬,,남동구,4.51
220938,산들돈까스,,서구,4.42
220947,옛날국수,,남동구,4.62
220954,망원동티라미수,인천청라커낼점,서구,4.6
220990,맛을 그리다 오상미,석남점,서구,4.56
221012,송화삼계탕,불로점,서구,4.51
221019,세상의모든튀김,,남동구,
221030,동그란편육,,서구,5
221036,명륜진사갈비,인천논현점,남동구,4.37
221049,오늘은만두,,서구,4.42
221054,일당백,본점,남동구,
221073,오륙도 포장회전문점,,남동구,4.37
221086,민크커피,,서구,4.49
221088,카페스토리,,남동구,4.45
221097,보름,,서구,5
221099,명품전집,,남동구,4.38
221113,여소당 케이크,,서구,4.56
221128,만억 마라탕양꼬치,,서구,4.17
221145,황산,,서구,4.46
221161,신푸드,,서구,
221181,천리향양꼬치,루원시티직영점,서구,4.42
221194,215,,서구,4.8
221220,자담치킨,인천석남점,서구,4.49
221232,자담치킨,인천가좌점,서구,4.5
221244,감성낙곱새,검단점,서구,4.72
221257,축하해 케이크,,서구,
221269,노아브런치카페,,서구,4.68
221283,촨라삼국,,남동구,4.49
221301,말짜네집밥,,남동구,4.33
221305,육츠,,서구,
221319,전통한방 이화찻집,,서구,4.65
221333,지니쿡,,서구,4.78
221379,1인일계양득,,남동구,
221383,삼겹1번지,루원시티점,서구,4.1
221396,이십일,,남동구,4.74
221410,별난만두,본사직영점,남동구,4.18
221416,더 회수산,,서구,4.38
221424,모바면가,,남동구,4.24
221432,미션카페,,서구,5
221448,이화마라,,서구,4.53
221462,룡곱창,,서구,
221475,시드커피,,서구,4.71
221492,엄마찬스,,서구,4.47
221506,예뿔리야,삼곡동직영점,서구,4.37
221535,노랑통닭,루원시티점,서구,4.45
221539,곱도리닭도리모이계,,남동구,
221548,카페175,,서구,4.42
221563,위드카페,,서구,4.93
221594,다다익선,,서구,4.85
221623,열두달농원,,서구,3.82
221656,카페 다온,,남동구,4.47
221661,카페비에떼,,서구,4.31
221675,소소한쌈,뉴코아인천논현점,남동구,4.4
221681,카페우수,,서구,4.47
221698,그녀의 브런치,,서구,4.47
221710,모래내과자점,,남동구,4.81
221717,저팔계숯불플러스,,서구,4.29
221752,스무디킹,이마트24R인천서구청점,서구,
221765,미미사,,서구,
221775,떡볶이학당,,남동구,4.45
221783,카페게이트,청라호수공원점,서구,4.73
221803,곱분이곱창,루원시티점,서구,4.51
221812,그냥 작고 소박한 칵테일바,,남동구,4.44
221821,청홍전,,서구,4.2
221829,예술회관,본점,남동구,
221850,수달커피,,서구,4.56
221879,달이비치는창카페,,서구,4.47
221888,통큰 막창구이,,서구,4.47
221901,청춘통닭 1992,,서구,4.44
221916,쌈빠찹쌀닭강정,가좌시장점,서구,4.35
221930,인생건어물,청라점,서구,4.46
221965,송사부 수제쌀 고로케부,홈플러스 청라점,서구,4.35
221976,본도시락,인천논현점,남동구,
221996,진경이네,,남동구,4.27
222013,명륜진사갈비,인천서창점,남동구,4.04
222023,웨이컵,,서구,4.64
222029,집으로 가기 전,,남동구,4.59
222039,리틀파파포청라점,,서구,
222046,대박 샤브 손칼국수,서창점,남동구,4.56
222061,완도수산,,서구,
222066,킘쓰카페,,남동구,4.43
222101,트리플 에이 커피,청라점,서구,4.66
222106,8퍼센트,,남동구,4.5
222122,경복궁 삼계탕 2관,,서구,4
222126,배떡,인천점,남동구,4.47
222141,불맛스토리,간석점,남동구,4.59
222153,성농찬 백암왕순대,가정점,서구,4.15
222159,문학골찹쌀순대,,남동구,4.35
222171,언니네 순두부&김밥,,서구,4.5
222173,숑숑돈가스,,남동구,
222190,장성각,,서구,4.44
222193,차담정,,남동구,4.56
222203,사골 먹은 감자탕,인천 검암점,서구,4.45
222208,플레이스1104,,남동구,4.59
222220,청춘부추소곱창,신현점,서구,4.08
222223,카페 콤파스 커피 로스터스,,남동구,4.61
222243,존가네,인천청라점,서구,4.36
222244,더벤티,인천서창점,남동구,4.5
222263,보드레족,검암직영점,서구,4.38
222280,까치포차,,남동구,3
222286,루루삐삐과자점,,서구,4.51
222298,수산시대 싱싱회 종합 어시장,,남동구,4.31
222302,토담옛날통닭,,서구,4.38
222315,만수통닭,,남동구,4.4
222319,공차,마전점,서구,4.4
222355,푸라닭,인천가좌점,서구,4.49
222369,인생건어물,인천논현점,남동구,4.47
222375,피자스쿨,인천신현점,서구,4.44
222388,오가네소머리국밥,,남동구,4.29
222426,통영뱃머리충무김밥,선수촌점,남동구,4.2
222441,엄마손맛 집밥,,남동구,
222448,마이쪄치킨&닭강정,,서구,
222466,푸라닭,인천검단점,서구,4.46
222476,난바우동,구월점,남동구,
222490,피자파는집,인천만수서창점,남동구,4.66
222503,화담바,,남동구,5
222517,카페만부413,,남동구,4.58
222659,은옥,,서구,4.55
222693,피노팜,청라점,서구,4.61
222728,두찜,인천당하점,서구,
222758,셀렉토커피,인천서창동점,남동구,4.44
222770,사또식당,,남동구,4.41
222783,연안포차,,남동구,4.52
222833,메밀향기,,남동구,4.29
222848,신가네생고기집,,남동구,4.15
222856,장터삼겹살,,서구,
222865,더벤티,간석역점,남동구,4.65
222872,사골순대국,,서구,4.18
222887,콩이랑보리,,서구,3.75
222901,쌀꿉케이크,,남동구,
222906,제이델링,인천점,남동구,5
222923,청라홍어무침,,서구,4.66
222939,추억의통기타,,서구,4.14
222958,만복밥집,,서구,
222975,카페 페트로스,,서구,4.74
222991,갤러리 바,,서구,4.72
223009,은하궁,,남동구,4.17
223012,카페게이트,청라더스페이스타워점,서구,4.55
223028,명륜진사갈비,인천만수점,남동구,4.06
223031,치킨플러스서구청점,,서구,
223047,러셀,,남동구,4.65
223069,로윅,,남동구,4.67
223089,믹존스피자,만수점,남동구,4.33
223091,준식당,,서구,
223105,손군부대찌개,향촌점,남동구,4.48
223109,카페베리트,,서구,4.76
223120,하루분식카페,,남동구,
223126,마미쿡,원창점,서구,4.47
223137,토프레소,간석점,남동구,4.32
223142,진또배기 한식뷔페,,서구,
223153,박지혜 모던순대국 소머리국밥,구월직영점,남동구,4.19
223162,두꺼비,원당본점,서구,4.19
223174,감동먹태,구월점,남동구,4.31
223180,비비큐,인천원당점,서구,4.05
223207,명륜진사갈비,간석오거리점,남동구,4.15
223213,여수멸치국수,루원시티점,서구,4.48
223241,소바애구월점,,남동구,
223249,스시노렌,청라점,서구,4.4
223259,카페게이트,인천서창점,남동구,4.55
223276,모아퓨전포차,,남동구,
223290,명륜진사갈비,인천검단점,서구,4.47
223297,신참떡볶이,서창점,남동구,4.39
223330,술앗간,,서구,4.43
223379,커피에반하다,남동공단점,남동구,4.43
223388,쉼술,,서구,4.65
223405,오늘도족발,,서구,4.5
223414,커피에반하다,남동테크노타워점,남동구,4.43
223423,콩전,청라점,서구,
223435,휘식당,,남동구,4.21
223442,모자온달,청라점,서구,4.64
223455,제주은희네해장국,인천구월점,남동구,4.46
223462,알로하니케이크,,서구,5
223500,미인닭발,왕길오류점,서구,4.57
223515,칰힌무발,,서구,4.73
223544,야쭈야쭈매콤쭈꾸미,인천구월점,남동구,
223562,청라족발,,서구,
223572,카페그리다,,서구,4.61
223601,손오공마라탕,인천가정점,서구,4.54
223611,신포우리만두,인천 구월점,남동구,4.2
223616,라메르,,서구,4.43
223626,우기네,,남동구,4.66
223634,지금여기.우리,,서구,
223642,요리하는집,만수동본점,남동구,4.44
223677,감동먹태,,서구,4.2
223694,꿈이든더카페,가정점,서구,4.45
223711,지카페,,서구,4.61
223747,모바면가,청라점,서구,4.47
223772,맛있는게 땡기는날,,서구,4.52
223790,문식당,,서구,4.26
223792,국민파스타,,남동구,4.41
223809,더벤티,청라커낼에비뉴점,서구,4.55
223826,셉템버,,남동구,4.18
223827,달포미,,서구,4.82
223844,청라포차,,서구,4.58
223858,한남동그집,논현점,남동구,4.45
223860,굿투비케이크,,서구,4.97
223874,경성한우불고기,구월점,남동구,4.48
223902,달콤한오후,,남동구,4.43
223916,미남양념조개구이,,남동구,3.9
223921,카페미뇽,루원시티점,서구,4.12
223930,빈잔,,남동구,4.54
223938,카페 언니,,서구,4.67
223955,한성국밥,가좌점,서구,4.33
223962,야무진감자탕,남동점,남동구,4
223965,돼지게티,청라점,서구,5
223975,시원(C.one),,남동구,
224005,동남집,,남동구,4.52
224025,샌드유커피,,남동구,
224053,공촌주먹고기,,서구,4.5
224063,쏠로타운,1호점,남동구,4.39
224075,두리커피,,서구,5
224089,남촌카페,,남동구,4.42
224095,진심당도너츠,본점,서구,4.25
224107,두번째목요일,,남동구,4.48
224134,또먹고싶은피자,청라점,서구,5
224148,두찜,인천만수점,남동구,4.56
224151,홍돼클럽,가좌점,서구,4.43
224169,리틀스페이스,,서구,5
224186,더벤티,청라더휴점,서구,4.79
224208,놀부네샤브샤브칼국수,,서구,
224237,명랑부대찌개,가정점,서구,4.55
224252,비비큐,청라중앙점,서구,4.3
224253,난다곱창,인천남동점,남동구,4.66
224270,형제마라탕,연희점,서구,
224271,코다리1번가,간석오거리점,남동구,
224286,착한낙지,검단점,서구,4.27
224302,남가주,,서구,5
224303,카페마리,,남동구,4.34
224315,2피자1치킨상회,,남동구,
224333,한끼로,청라점,서구,
224345,뺑부티크,,남동구,
224355,경더기파스타,인천본점,서구,4.56
224371,드루아방,,서구,5
224389,스타김씨꼬마김밥,,서구,4.69
224403,무진장숯불꼼장어구이,,남동구,4.46
224415,꼬삔카페,,서구,4.5
224421,양천골 용대리 황태세상,구월지점,남동구,4.43
224433,방태막국수,청라호수공원점,서구,4.53
224437,자니비어,,남동구,4.45
224448,장훈베이커리2,,남동구,4.34
224458,카페휴개,,서구,4.82
224461,카페407,,남동구,
224474,노란김밥&떡볶이,루원시티점,서구,4.32
224476,이앤이푸드,남동구점,남동구,4.21
224493,카페제이,,남동구,4.46
224503,일품양평해장국,인천가좌역점,서구,4.69
224517,프루티,,서구,4.2
224522,분식부페,,남동구,3.9
224531,곤드레밥집,서구점,서구,4.41
224538,문토스트,구월점,남동구,4.44
224555,공가네닭갈비,,남동구,4.57
224563,감동까스,검단마전점,서구,
224589,일품양평해장국,인천간석점,남동구,
224603,맛있게두얌얌,,서구,4.47
224624,인생아구찜,서구점,서구,4.5
224642,송사부수제고로케,홈플러스가좌점,서구,
224647,동근이숯불두마리치킨,구월점,남동구,4.74
224666,한신우동,구월동점,남동구,
224676,더두툼,본점,서구,
224686,왕돈,,남동구,4.13
224694,샌드49앤커피,,서구,4.47
224702,노반타,,남동구,4.55
224716,스페셜티카페,,남동구,4.33
224723,화사,,서구,
224734,꿈의김밥,,남동구,4.55
224740,우마왕,,서구,5
224749,한창희천하일면,인천논현점,남동구,4.53
224758,남도식당,,서구,
224767,한끼식빵,,남동구,4.54
224773,에그셀런트,청라국제도시점,서구,4.5
224781,광장포차,,남동구,4.2
224793,명랑부대찌개,서구가좌점,서구,4.5
224798,밀회관,소래포구역점,남동구,4.55
224809,오렌지카운티,청라점,서구,4.48
224812,한상가득,,남동구,4.09
224824,인싸푸드,인천검단점,서구,
224826,강낭콩하우스,,남동구,4.54
224835,곱단이네,,남동구,4.29
224836,후쿠로라멘,,서구,4
224848,티룸 이든,,남동구,4.58
224860,카페디톡스쿨,,남동구,4.73
224862,스시료우,,서구,4.81
224884,춘식이네 옛날통닭,,남동구,4.4
224897,도화지,,남동구,4.52
224899,김생곤의한우생각,,서구,4.29
224913,다즐,,서구,4.44
224921,해늘찹쌀순대,남촌점,남동구,4.31
224926,아마레쿠치나,,서구,4.87
224933,타워한식뷔페,,남동구,4
224938,행복전시장,,서구,4.21
224957,네스푼주방,,남동구,4.58
224959,착한제빵소,청라본점,서구,4.69
224967,닭이봉춘천닭갈비,논현점,남동구,4.63
224970,공차,인천원당점,서구,4.55
224985,널리,,서구,
224998,정서진카페,,서구,4.38
225010,깨솔솔꼬마김밥,루원시티점,서구,4.44
225014,미미커피,,남동구,
225025,샐러디,루원시티점,서구,4.6
225027,타르트얌,,남동구,4.83
225038,프로핏,본점,서구,4.9
225041,푸라닭,인천서창점,남동구,4.51
225052,최가네남원추어탕,,서구,4.5
225057,달콤한사치,,남동구,4.25
225072,송도갈매기,서창점,남동구,
225080,불티나삼겹살,,서구,4.54
225093,가마꿉,인천가좌점,서구,4.58
225108,쏘크라테스,검단점,서구,4.4
225121,한촌설렁탕,인천검단점,서구,4.42
225136,큐피트케이크,,서구,4.88
225150,사워도우 랩,,서구,4.6
225167,진도리닭도리탕,청라점,서구,4.83
225172,은호식당,,남동구,
225184,초밥마켓,청라점,서구,4.58
225201,광명대창집,만수점,남동구,4.45
225211,커피마마,석남점,서구,4.58
225215,카페바움,아시아드점,남동구,4.44
225229,쏘마앤썸,,남동구,4.64
225232,띤뜨,,서구,4.65
225244,곱사마,,남동구,4.25
225247,청라수제탕수육,,서구,4.78
225255,반했닭 옛날통닭,,남동구,4.25
225257,개성곱창,청라점,서구,4.86
225267,꼬치의품격,간석오거리점,남동구,4.41
225269,우두머리한우소머리국밥,,서구,4.4
225280,치킨생각,간석점,남동구,4.54
225285,닥엔돈스,원당점,서구,4.64
225296,김주부네두루치기,,남동구,4.69
225324,마스터푸드,,서구,4
225339,수유리혼밥왕,인천청라점,서구,4.92
225359,라오니피자,,서구,4.78
225375,청실홍실,석남직영점,서구,4.3
225394,깨봉이국물떡볶이,인천 검단점,서구,
225414,딸기나무,,서구,4.64
225421,마녀의식탁,,남동구,4.56
225441,다모여밥포차,,남동구,4.42
225458,카페동네,검단점,서구,4.3
225461,크리스탈라운지,구월동점,남동구,4.39
225477,청라동 오늘의 덮밥,,서구,
225478,카페그린빈,,남동구,4.39
225497,육회존,인천논현점,남동구,4.54
225499,구름카롱,,서구,4.32
225516,추억닭발,구월점,남동구,4.58
225518,금향,,서구,4.3
225535,명동해물짬뽕칼국수,,남동구,4.42
225539,투파인드피터,청라점,서구,4.79
225556,체리쉬카페,,남동구,4.26
225590,얌얌브레드,인천논현점,남동구,4.46
225604,솥뚜껑생삼겹살,,남동구,4.38
225609,요거트맨,청라점,서구,4.77
225621,한별,,남동구,
225623,거북골,,서구,4
225642,국수동,,서구,4.75
